barcode,genus_name,species,site,start_date,type,det,year,number,technique
201804817,Lasioglossum,sp.,Hudson,8/9/18,Female,T. L. Griswold,2018,1,netting
201804818,Lasioglossum,sp.,Hudson,8/9/18,Female,T. L. Griswold,2018,1,netting
201804819,Lasioglossum,sp.,Hudson,8/9/18,Female,T. L. Griswold,2018,1,netting
201804820,Ceratina,acantha,Hudson,8/9/18,Female,T. L. Griswold,2018,1,netting
201804821,Lasioglossum,sp.,Hudson,8/9/18,Female,T. L. Griswold,2018,1,netting
201804822,Lasioglossum,sp.,Hudson,8/9/18,Female,T. L. Griswold,2018,1,netting
201804823,Eucera,actuosa,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804824,Eucera,actuosa,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804825,Eucera,actuosa,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804826,Eucera,actuosa,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804827,Eucera,actuosa,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804828,Eucera,actuosa,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804829,Eucera,cordleyi,Stag's Leap,5/4/18,Female,T. L. Griswold,2018,1,netting
201804830,Hoplitis,hypocrita,Stag's Leap,5/4/18,Female,T. L. Griswold,2018,1,netting
201804831,Eucera,frater,Stag's Leap,5/4/18,Female,T. L. Griswold,2018,1,netting
201804832,Eucera,frater,Stag's Leap,5/4/18,Female,T. L. Griswold,2018,1,netting
201804833,Bombus,vosnesenskii,Stag's Leap,5/4/18,Female,T. L. Griswold,2018,1,netting
201804834,Eucera,cordleyi,Stag's Leap,5/4/18,Female,T. L. Griswold,2018,1,netting
201804835,Halictus,tripartitus,Bouverie Preserve,6/27/18,Female,T. L. Griswold,2018,1,netting
201804836,Halictus,tripartitus,Bouverie Preserve,6/27/18,Female,T. L. Griswold,2018,1,netting
201804837,Lasioglossum,sp.,Bouverie Preserve,6/27/18,Female,T. L. Griswold,2018,1,netting
201804838,Lasioglossum,sp.,Bouverie Preserve,6/27/18,Female,T. L. Griswold,2018,1,netting
201804839,Lasioglossum,sp.,Bouverie Preserve,6/27/18,Female,T. L. Griswold,2018,1,netting
201804840,Lasioglossum,sp.,Bouverie Preserve,6/27/18,Female,T. L. Griswold,2018,1,netting
201804841,Lasioglossum,sp.,Wappo hill,7/27/18,Female,T. L. Griswold,2018,1,netting
201804842,Lasioglossum,sp.,Wappo hill,7/27/18,Female,T. L. Griswold,2018,1,netting
201804843,Halictus,tripartitus,Wappo hill,7/27/18,Female,T. L. Griswold,2018,1,netting
201804844,Halictus,tripartitus,Wappo hill,7/27/18,Female,T. L. Griswold,2018,1,netting
201804845,Halictus,tripartitus,Wappo hill,7/27/18,Female,T. L. Griswold,2018,1,netting
201804846,Halictus,tripartitus,Wappo hill,7/27/18,Female,T. L. Griswold,2018,1,netting
201804847,Lasioglossum,sp.,Saintsbury,8/9/18,Female,T. L. Griswold,2018,1,netting
201804848,Lasioglossum,sp.,Saintsbury,8/9/18,Female,T. L. Griswold,2018,1,netting
201804849,Halictus,tripartitus,Saintsbury,8/9/18,Female,T. L. Griswold,2018,1,netting
201804850,Halictus,tripartitus,Saintsbury,8/9/18,Female,T. L. Griswold,2018,1,netting
201804851,Lasioglossum,sp.,Saintsbury,8/9/18,Female,T. L. Griswold,2018,1,netting
201804852,Lasioglossum,sp.,Saintsbury,8/9/18,Female,T. L. Griswold,2018,1,netting
201804853,Halictus,tripartitus,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804854,Anthophora,edwardsii,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804855,Osmia,nemoris,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804856,Xylocopa,tabaniformis,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804857,Osmia,nemoris,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804858,Bombus,vosnesenskii,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804859,Anthophora,edwardsii,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804860,Bombus,vosnesenskii,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804861,Osmia,laeta,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804862,Bombus,melanopygus,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804863,Halictus,tripartitus,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201804864,Lasioglossum,sp.,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201804865,Lasioglossum,sp.,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201804866,Osmia,nemoris,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201804867,Osmia,nemoris,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201804868,Lasioglossum,sp.,Bouverie Preserve,5/31/18,Female,T. L. Griswold,2018,1,netting
201804869,Lasioglossum,sp.,Bouverie Preserve,5/31/18,Female,T. L. Griswold,2018,1,netting
201804870,Lasioglossum,sp.,Bouverie Preserve,5/31/18,Female,T. L. Griswold,2018,1,netting
201804871,Lasioglossum,sp.,Bouverie Preserve,5/31/18,Female,T. L. Griswold,2018,1,netting
201804873,Bombus,vosnesenskii,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804874,Bombus,californicus,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804875,Bombus,vosnesenskii,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804876,Bombus,californicus,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804877,Bombus,vosnesenskii,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804878,Lasioglossum,sp.,Wappo hill,6/15/18,Female,T. L. Griswold,2018,1,netting
201804879,Halictus,tripartitus,Wappo hill,6/15/18,Female,T. L. Griswold,2018,1,netting
201804880,Halictus,tripartitus,Wappo hill,6/15/18,Female,T. L. Griswold,2018,1,netting
201804881,Ceratina,acantha,Wappo hill,6/15/18,Female,T. L. Griswold,2018,1,netting
201804882,Halictus,tripartitus,Wappo hill,6/15/18,Female,T. L. Griswold,2018,1,netting
201804883,Megachile,apicalis,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804884,Bombus,vosnesenskii,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804885,Halictus,tripartitus,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804886,Lasioglossum,sp.,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804887,Bombus,vosnesenskii,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804888,Halictus,tripartitus,Saintsbury,7/24/18,Female,T. L. Griswold,2018,1,netting
201804889,Halictus,tripartitus,Saintsbury,7/24/18,Female,T. L. Griswold,2018,1,netting
201804890,Lasioglossum,sp.,Saintsbury,7/24/18,Female,T. L. Griswold,2018,1,netting
201804891,Halictus,tripartitus,Saintsbury,7/24/18,Female,T. L. Griswold,2018,1,netting
201804893,Andrena,sp.,Saintsbury,4/24/18,Female,T. L. Griswold,2018,1,netting
201804894,Halictus,tripartitus,Saintsbury,4/24/18,Female,T. L. Griswold,2018,1,netting
201804895,Eucera,actuosa,Saintsbury,4/24/18,Female,T. L. Griswold,2018,1,netting
201804897,Andrena,suavis,Bouverie Preserve,4/20/18,Female,T. L. Griswold,2018,1,netting
201804898,Andrena,suavis,Bouverie Preserve,4/20/18,Female,T. L. Griswold,2018,1,netting
201804899,Andrena,suavis,Bouverie Preserve,4/20/18,Female,T. L. Griswold,2018,1,netting
201804900,Andrena,suavis,Bouverie Preserve,4/20/18,Female,T. L. Griswold,2018,1,netting
201804901,Bombus,melanopygus,Bouverie Preserve,4/20/18,Female,T. L. Griswold,2018,1,netting
201804902,Bombus,melanopygus,Bouverie Preserve,4/20/18,Female,T. L. Griswold,2018,1,netting
201804903,Bombus,vosnesenskii,Bouverie Preserve,4/20/18,Female,T. L. Griswold,2018,1,netting
201804904,Eucera,sp.,Bouverie Preserve,4/20/18,Female,J. Pawelek,2018,1,netting
201804906,Eucera,frater,Hudson,5/1/18,Female,T. L. Griswold,2018,1,netting
201804907,Lasioglossum,olympiae,Hudson,5/1/18,Female,T. L. Griswold,2018,1,netting
201804908,Lasioglossum,sisymbrii,Hudson,5/1/18,Female,T. L. Griswold,2018,1,netting
201804909,Bombus,vosnesenskii,Bouverie Preserve,5/1/18,Female,T. L. Griswold,2018,1,netting
201804910,Bombus,vosnesenskii,Bouverie Preserve,5/1/18,Female,T. L. Griswold,2018,1,netting
201804911,Bombus,vosnesenskii,Bouverie Preserve,5/1/18,Female,T. L. Griswold,2018,1,netting
201804912,Bombus,melanopygus,Bouverie Preserve,5/1/18,Female,T. L. Griswold,2018,1,netting
201804913,Bombus,vosnesenskii,Bouverie Preserve,5/15/18,Female,T. L. Griswold,2018,1,netting
201804914,Bombus,vosnesenskii,Bouverie Preserve,5/15/18,Female,T. L. Griswold,2018,1,netting
201804915,Bombus,vosnesenskii,Bouverie Preserve,5/15/18,Female,T. L. Griswold,2018,1,netting
201804916,Bombus,vosnesenskii,Bouverie Preserve,5/15/18,Female,T. L. Griswold,2018,1,netting
201804917,Bombus,melanopygus,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804918,Bombus,vosnesenskii,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804919,Bombus,melanopygus,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804920,Bombus,vosnesenskii,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804921,Osmia,coloradensis,Quintessa,5/18/18,Female,T. L. Griswold,2018,1,netting
201804922,Osmia,coloradensis,Quintessa,5/18/18,Female,T. L. Griswold,2018,1,netting
201804923,Osmia,coloradensis,Quintessa,5/18/18,Female,T. L. Griswold,2018,1,netting
201804924,Osmia,coloradensis,Quintessa,5/18/18,Female,T. L. Griswold,2018,1,netting
201804925,Eucera,cordleyi,Stag's Leap,5/18/18,Female,T. L. Griswold,2018,1,netting
201804926,Eucera,sp.,Stag's Leap,5/18/18,Female,J. Pawelek,2018,1,netting
201804927,Eucera,cordleyi,Stag's Leap,5/18/18,Female,T. L. Griswold,2018,1,netting
201804928,Eucera,cordleyi,Stag's Leap,5/18/18,Female,T. L. Griswold,2018,1,netting
201804929,Lasioglossum,sp.,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201804930,Osmia,nemoris,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201804931,Osmia,nemoris,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201804933,Andrena,sp.,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804934,Bombus,californicus,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804935,Andrena,sp.,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804936,Bombus,vosnesenskii,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201804937,Lasioglossum,sp.,Goode,6/13/18,Female,T. L. Griswold,2018,1,netting
201804938,Halictus,tripartitus,Goode,6/13/18,Female,T. L. Griswold,2018,1,netting
201804939,Lasioglossum,sp.,Goode,6/13/18,Female,T. L. Griswold,2018,1,netting
201804940,Lasioglossum,sp.,Goode,6/13/18,Female,T. L. Griswold,2018,1,netting
201804941,Halictus,tripartitus,Wappo hill,6/29/18,Female,T. L. Griswold,2018,1,netting
201804942,Lasioglossum,sp.,Wappo hill,6/29/18,Female,T. L. Griswold,2018,1,netting
201804943,Halictus,tripartitus,Wappo hill,6/29/18,Female,T. L. Griswold,2018,1,netting
201804944,Lasioglossum,tegulariformis,Wappo hill,6/29/18,Female,J. Pawelek,2018,1,netting
201804945,Halictus,farinosus,Stag's Leap,6/29/18,Female,T. L. Griswold,2018,1,netting
201804946,Lasioglossum,sp.,Stag's Leap,6/29/18,Female,T. L. Griswold,2018,1,netting
201804947,Halictus,tripartitus,Stag's Leap,6/29/18,Female,T. L. Griswold,2018,1,netting
201804948,Lasioglossum,sp.,Stag's Leap,6/29/18,Female,T. L. Griswold,2018,1,netting
201804949,Halictus,farinosus,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804950,Halictus,tripartitus,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804951,Lasioglossum,sp.,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804952,Halictus,farinosus,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201804953,Megachile,onobrychidis,Goode,7/24/18,Female,T. L. Griswold,2018,1,netting
201804954,Halictus,tripartitus,Goode,7/24/18,Female,T. L. Griswold,2018,1,netting
201804955,Halictus,tripartitus,Goode,7/24/18,Female,T. L. Griswold,2018,1,netting
201804956,Lasioglossum,incompletus,Goode,7/24/18,Male,J. Pawelek,2018,1,netting
201804957,Lasioglossum,sp.,Hudson,8/21/18,Female,T. L. Griswold,2018,1,netting
201804958,Lasioglossum,sp.,Hudson,8/21/18,Female,T. L. Griswold,2018,1,netting
201804959,Lasioglossum,sp.,Hudson,8/21/18,Female,T. L. Griswold,2018,1,netting
201804960,Lasioglossum,sp.,Hudson,8/21/18,Female,T. L. Griswold,2018,1,netting
201804961,Halictus,tripartitus,Saintsbury,8/31/18,Female,T. L. Griswold,2018,1,netting
201804962,Halictus,tripartitus,Saintsbury,8/31/18,Female,T. L. Griswold,2018,1,netting
201804963,Halictus,tripartitus,Saintsbury,8/31/18,Female,T. L. Griswold,2018,1,netting
201804964,Halictus,tripartitus,Saintsbury,8/31/18,Female,T. L. Griswold,2018,1,netting
201804965,Anthophora,urbana,Bouverie Preserve,8/31/18,Female,T. L. Griswold,2018,1,netting
201804966,Anthophora,urbana,Bouverie Preserve,8/31/18,Female,T. L. Griswold,2018,1,netting
201804967,Lasioglossum,incompletus,Bouverie Preserve,8/31/18,Male,J. Pawelek,2018,1,netting
201804968,Lasioglossum,sp.,Bouverie Preserve,8/31/18,Female,T. L. Griswold,2018,1,netting
201804969,Ceratina,acantha,Goode,8/31/18,Female,T. L. Griswold,2018,1,netting
201804970,Ceratina,acantha,Goode,8/31/18,Female,T. L. Griswold,2018,1,netting
201804971,Ceratina,acantha,Goode,8/31/18,Female,T. L. Griswold,2018,1,netting
201804972,Ceratina,acantha,Goode,8/31/18,Female,T. L. Griswold,2018,1,netting
201804973,Lasioglossum,sp.,Wappo hill,4/13/18,Female,T. L. Griswold,2018,1,netting
201804976,Lasioglossum,sp.,Saintsbury,4/24/18,Female,T. L. Griswold,2018,1,netting
201804977,Lasioglossum,sp.,Saintsbury,4/24/18,Female,T. L. Griswold,2018,1,netting
201804978,Lasioglossum,sp.,Saintsbury,4/24/18,Female,T. L. Griswold,2018,1,netting
201804982,Eucera,actuosa,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804983,Eucera,actuosa,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804984,Stelis,montana,Goode,4/24/18,Female,T. L. Griswold,2018,1,netting
201804985,Andrena,suavis,Quintessa,4/20/18,Female,T. L. Griswold,2018,1,netting
201804986,Andrena,suavis,Quintessa,4/20/18,Female,T. L. Griswold,2018,1,netting
201804987,Andrena,suavis,Quintessa,4/20/18,Female,T. L. Griswold,2018,1,netting
201804988,Osmia,californica,Goode,5/1/18,Female,T. L. Griswold,2018,1,netting
201804989,Osmia,tristella,Goode,5/1/18,Female,T. L. Griswold,2018,1,netting
201804991,Osmia,californica,Goode,5/1/18,Female,T. L. Griswold,2018,1,netting
201804992,Halictus,ligatus,Goode,5/1/18,Female,T. L. Griswold,2018,1,netting
201804993,Halictus,ligatus,Goode,5/1/18,Female,T. L. Griswold,2018,1,netting
201804994,Diadasia,nigrifrons,Goode,5/15/18,Female,T. L. Griswold,2018,1,netting
201804996,Diadasia,nigrifrons,Goode,5/15/18,Female,T. L. Griswold,2018,1,netting
201804997,Andrena,subchalybea,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804998,Andrena,subchalybea,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201804999,Lasioglossum,sp.,Hudson,5/15/18,Female,T. L. Griswold,2018,1,netting
201805000,Osmia,coloradensis,Quintessa,6/1/18,Female,T. L. Griswold,2018,1,netting
201805001,Osmia,coloradensis,Quintessa,6/1/18,Female,T. L. Griswold,2018,1,netting
201805002,Osmia,coloradensis,Quintessa,6/1/18,Female,T. L. Griswold,2018,1,netting
201805004,Osmia,laeta,Veteran's Home,6/1/18,Female,T. L. Griswold,2018,1,netting
201805009,Lasioglossum,sp.,Saintsbury,6/13/18,Female,T. L. Griswold,2018,1,netting
201805010,Lasioglossum,sp.,Saintsbury,6/13/18,Female,T. L. Griswold,2018,1,netting
201805011,Lasioglossum,sp.,Saintsbury,6/13/18,Female,T. L. Griswold,2018,1,netting
201805012,Andrena,sp.,Stag's Leap,6/15/18,Female,T. L. Griswold,2018,1,netting
201805013,Andrena,sp.,Stag's Leap,6/15/18,Female,T. L. Griswold,2018,1,netting
201805014,Lasioglossum,sp.,Stag's Leap,6/15/18,Female,T. L. Griswold,2018,1,netting
201805016,Bombus,vosnesenskii,Goode,6/27/18,Female,T. L. Griswold,2018,1,netting
201805017,Bombus,vosnesenskii,Goode,6/27/18,Female,T. L. Griswold,2018,1,netting
201805018,Bombus,californicus,Wappo hill,6/29/18,Female,T. L. Griswold,2018,1,netting
201805019,Bombus,californicus,Wappo hill,6/29/18,Female,T. L. Griswold,2018,1,netting
201805020,Lasioglossum,incompletus,Wappo hill,6/29/18,Female,J. Pawelek,2018,1,netting
201805021,Ashmeadiella,aridula,Quintessa,6/29/18,Female,T. L. Griswold,2018,1,netting
201805022,Ashmeadiella,aridula,Quintessa,6/29/18,Female,T. L. Griswold,2018,1,netting
201805023,Ashmeadiella,cactorum,Quintessa,6/29/18,Female,T. L. Griswold,2018,1,netting
201805024,Halictus,tripartitus,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201805025,Sphecodes,sp.,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201805026,Lasioglossum,sp.,Stag's Leap,7/12/18,Female,T. L. Griswold,2018,1,netting
201805027,Ceratina,acantha,Wappo hill,7/12/18,Female,T. L. Griswold,2018,1,netting
201805028,Halictus,tripartitus,Wappo hill,7/12/18,Female,T. L. Griswold,2018,1,netting
201805029,Halictus,tripartitus,Wappo hill,7/12/18,Female,T. L. Griswold,2018,1,netting
201805033,Halictus,tripartitus,Goode,8/21/18,Female,T. L. Griswold,2018,1,netting
201805034,Lasioglossum,sp.,Goode,8/21/18,Female,T. L. Griswold,2018,1,netting
201805035,Lasioglossum,sp.,Goode,8/21/18,Female,T. L. Griswold,2018,1,netting
201805036,Halictus,tripartitus,Wappo hill,8/24/18,Female,T. L. Griswold,2018,1,netting
201805037,Lasioglossum,sp.,Wappo hill,8/24/18,Female,T. L. Griswold,2018,1,netting
201805038,Halictus,tripartitus,Wappo hill,8/24/18,Female,T. L. Griswold,2018,1,netting
201805039,Lasioglossum,sp.,Wappo hill,8/24/18,Female,T. L. Griswold,2018,1,netting
201805040,Lasioglossum,sp.,Wappo hill,8/24/18,Female,T. L. Griswold,2018,1,netting
201805041,Halictus,tripartitus,Wappo hill,8/24/18,Female,T. L. Griswold,2018,1,netting
201805042,Lasioglossum,sp.,Hudson,8/31/18,Female,T. L. Griswold,2018,1,netting
201805043,Lasioglossum,sp.,Hudson,8/31/18,Female,T. L. Griswold,2018,1,netting
201805044,Lasioglossum,sp.,Hudson,8/31/18,Female,T. L. Griswold,2018,1,netting
201805045,Eucera,frater,Veteran's Home,4/13/18,Female,T. L. Griswold,2018,1,netting
201805046,Eucera,frater,Veteran's Home,4/13/18,Female,T. L. Griswold,2018,1,netting
201805048,Eucera,frater,Veteran's Home,4/13/18,Female,T. L. Griswold,2018,1,netting
201805049,Osmia,sp.,Veteran's Home,4/13/18,Female,T. L. Griswold,2018,1,netting
201805050,Bombus,melanopygus,Veteran's Home,4/13/18,Female,T. L. Griswold,2018,1,netting
201805051,Habropoda,depressa,Wappo hill,4/13/18,Female,T. L. Griswold,2018,1,netting
201805052,Lasioglossum,sp.,Wappo hill,4/13/18,Female,T. L. Griswold,2018,1,netting
201805053,Habropoda,tristissima,Stag's Leap,4/17/18,Female,T. L. Griswold,2018,1,netting
201805054,Bombus,vosnesenskii,Stag's Leap,4/17/18,Female,T. L. Griswold,2018,1,netting
201805056,Andrena,cressonii,Saintsbury,4/24/18,Female,T. L. Griswold,2018,1,netting
201805057,Eucera,frater,Quintessa,4/20/18,Female,T. L. Griswold,2018,1,netting
201805058,Eucera,frater,Quintessa,4/20/18,Female,T. L. Griswold,2018,1,netting
201805064,Habropoda,depressa,Hudson,5/1/18,Female,T. L. Griswold,2018,1,netting
201805065,Andrena,subchalybea,Goode,5/1/18,Female,T. L. Griswold,2018,1,netting
201805068,Bombus,vosnesenskii,Veteran's Home,5/4/18,Female,T. L. Griswold,2018,1,netting
201805071,Osmia,nemoris,Bouverie Preserve,5/15/18,Female,T. L. Griswold,2018,1,netting
201805072,Lasioglossum,sp.,Bouverie Preserve,5/15/18,Female,T. L. Griswold,2018,1,netting
201805073,Bombus,vosnesenskii,Quintessa,5/18/18,Female,T. L. Griswold,2018,1,netting
201805074,Bombus,vosnesenskii,Quintessa,5/18/18,Female,T. L. Griswold,2018,1,netting
201805075,Bombus,californicus,Wappo hill,5/18/18,Female,T. L. Griswold,2018,1,netting
201805076,Bombus,californicus,Wappo hill,5/18/18,Female,T. L. Griswold,2018,1,netting
201805077,Eucera,cordleyi,Stag's Leap,5/18/18,Female,T. L. Griswold,2018,1,netting
201805078,Eucera,cordleyi,Stag's Leap,5/18/18,Female,T. L. Griswold,2018,1,netting
201805079,Andrena,subchalybea,Stag's Leap,5/18/18,Female,T. L. Griswold,2018,1,netting
201805080,Eucera,cordleyi,Stag's Leap,5/18/18,Female,T. L. Griswold,2018,1,netting
201805081,Lasioglossum,sp.,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201805082,Lasioglossum,sp.,Goode,5/31/18,Female,T. L. Griswold,2018,1,netting
201805083,Bombus,californicus,Wappo hill,6/1/18,Female,T. L. Griswold,2018,1,netting
201805084,Bombus,californicus,Wappo hill,6/1/18,Female,T. L. Griswold,2018,1,netting
201805085,Bombus,rufocinctus,Wappo hill,6/1/18,Female,T. L. Griswold,2018,1,netting
201805086,Bombus,californicus,Wappo hill,6/1/18,Female,T. L. Griswold,2018,1,netting
201805088,Lasioglossum,sp.,Stag's Leap,6/1/18,Female,T. L. Griswold,2018,1,netting
201805089,Ceratina,nanula,Quintessa,6/1/18,Female,T. L. Griswold,2018,1,netting
